Problem,Observations,Goals,Real Goal
kitchen/10/kitchen_generic_hyp-0_10_14,1,3,2
kitchen/10/kitchen_generic_hyp-0_10_2,1,3,1
kitchen/10/kitchen_generic_hyp-0_10_3,1,3,2
kitchen/10/kitchen_generic_hyp-0_10_4,2,3,0
kitchen/10/kitchen_generic_hyp-0_10_5,1,3,2
kitchen/10/kitchen_generic_hyp-0_10_6,2,3,0
kitchen/10/kitchen_generic_hyp-0_10_7,1,3,1
kitchen/10/kitchen_generic_hyp-0_10_8,1,3,2
kitchen/10/kitchen_generic_hyp-0_10_9,1,3,2
kitchen/100/kitchen_generic_hyp-0_full_0,4,3,1
kitchen/100/kitchen_generic_hyp-0_full_1,4,3,1
kitchen/100/kitchen_generic_hyp-0_full_10,6,3,2
kitchen/100/kitchen_generic_hyp-0_full_11,3,3,2
kitchen/100/kitchen_generic_hyp-0_full_12,15,3,0
kitchen/100/kitchen_generic_hyp-0_full_13,4,3,1
kitchen/100/kitchen_generic_hyp-0_full_14,15,3,0
kitchen/100/kitchen_generic_hyp-0_full_2,6,3,2
kitchen/100/kitchen_generic_hyp-0_full_3,3,3,2
kitchen/100/kitchen_generic_hyp-0_full_4,15,3,0
kitchen/100/kitchen_generic_hyp-0_full_5,3,3,2
kitchen/100/kitchen_generic_hyp-0_full_6,6,3,2
kitchen/100/kitchen_generic_hyp-0_full_7,16,3,0
kitchen/100/kitchen_generic_hyp-0_full_8,7,3,2
kitchen/100/kitchen_generic_hyp-0_full_9,5,3,1
kitchen/30/kitchen_generic_hyp-0_30_0,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_1,2,3,2
kitchen/30/kitchen_generic_hyp-0_30_10,2,3,1
kitchen/30/kitchen_generic_hyp-0_30_11,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_12,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_13,2,3,1
kitchen/30/kitchen_generic_hyp-0_30_14,1,3,2
kitchen/30/kitchen_generic_hyp-0_30_2,2,3,1
kitchen/30/kitchen_generic_hyp-0_30_3,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_4,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_5,1,3,2
kitchen/30/kitchen_generic_hyp-0_30_6,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_7,2,3,1
kitchen/30/kitchen_generic_hyp-0_30_8,5,3,0
kitchen/30/kitchen_generic_hyp-0_30_9,3,3,2
kitchen/50/kitchen_generic_hyp-0_50_0,3,3,2
kitchen/50/kitchen_generic_hyp-0_50_1,3,3,1
kitchen/50/kitchen_generic_hyp-0_50_10,2,3,2
kitchen/50/kitchen_generic_hyp-0_50_11,8,3,0
kitchen/50/kitchen_generic_hyp-0_50_12,3,3,2
kitchen/50/kitchen_generic_hyp-0_50_13,8,3,0
kitchen/50/kitchen_generic_hyp-0_50_14,3,3,2
kitchen/50/kitchen_generic_hyp-0_50_2,8,3,0
kitchen/50/kitchen_generic_hyp-0_50_3,2,3,2
kitchen/50/kitchen_generic_hyp-0_50_4,2,3,1
kitchen/50/kitchen_generic_hyp-0_50_5,8,3,0
kitchen/50/kitchen_generic_hyp-0_50_6,2,3,1
kitchen/50/kitchen_generic_hyp-0_50_7,2,3,2
kitchen/50/kitchen_generic_hyp-0_50_8,3,3,1
kitchen/50/kitchen_generic_hyp-0_50_9,3,3,2
kitchen/70/kitchen_generic_hyp-0_70_0,3,3,1
kitchen/70/kitchen_generic_hyp-0_70_1,5,3,2
kitchen/70/kitchen_generic_hyp-0_70_10,5,3,2
kitchen/70/kitchen_generic_hyp-0_70_11,11,3,0
kitchen/70/kitchen_generic_hyp-0_70_12,3,3,1
kitchen/70/kitchen_generic_hyp-0_70_13,4,3,1
kitchen/70/kitchen_generic_hyp-0_70_14,3,3,1
kitchen/70/kitchen_generic_hyp-0_70_2,10,3,0
kitchen/70/kitchen_generic_hyp-0_70_3,4,3,1
kitchen/70/kitchen_generic_hyp-0_70_4,3,3,2
kitchen/70/kitchen_generic_hyp-0_70_5,3,3,2
kitchen/70/kitchen_generic_hyp-0_70_6,3,3,2
kitchen/70/kitchen_generic_hyp-0_70_7,5,3,2
kitchen/70/kitchen_generic_hyp-0_70_8,10,3,0
kitchen/70/kitchen_generic_hyp-0_70_9,3,3,2
logistics/10/logistics-aaai_p01_hyp-0_10_0,2,10,0
logistics/10/logistics-aaai_p01_hyp-1_10_0,2,10,1
logistics/10/logistics-aaai_p01_hyp-2_10_0,2,10,2
logistics/10/logistics-aaai_p01_hyp-3_10_0,2,10,3
logistics/10/logistics-aaai_p01_hyp-4_10_0,2,10,4
logistics/10/logistics-aaai_p02_hyp-0_10_0,2,10,0
logistics/10/logistics-aaai_p02_hyp-1_10_0,2,10,1
logistics/10/logistics-aaai_p02_hyp-2_10_0,2,10,2
logistics/10/logistics-aaai_p02_hyp-3_10_0,2,10,3
logistics/10/logistics-aaai_p02_hyp-4_10_0,2,10,4
logistics/10/logistics-aaai_p03_hyp-0_10_0,2,10,0
logistics/10/logistics-aaai_p03_hyp-1_10_0,2,10,1
logistics/10/logistics-aaai_p03_hyp-2_10_0,2,10,2
logistics/10/logistics-aaai_p03_hyp-3_10_0,2,10,3
logistics/10/logistics-aaai_p03_hyp-4_10_0,2,10,4
logistics/10/logistics_p01_hyp-0_10_0,2,10,0
logistics/10/logistics_p01_hyp-0_10_1,2,10,0
logistics/10/logistics_p01_hyp-0_10_2,2,10,0
logistics/10/logistics_p01_hyp-1_10_0,2,10,1
logistics/10/logistics_p01_hyp-1_10_1,2,10,1
logistics/10/logistics_p01_hyp-1_10_2,2,10,1
logistics/10/logistics_p01_hyp-2_10_0,2,10,2
logistics/10/logistics_p01_hyp-2_10_1,2,10,2
logistics/10/logistics_p01_hyp-2_10_2,2,10,2
logistics/10/logistics_p01_hyp-3_10_0,2,10,3
logistics/10/logistics_p01_hyp-3_10_1,2,10,3
logistics/10/logistics_p01_hyp-3_10_2,2,10,3
logistics/10/logistics_p01_hyp-4_10_0,2,10,4
logistics/10/logistics_p01_hyp-4_10_1,2,10,4
logistics/10/logistics_p01_hyp-4_10_2,2,10,4
logistics/10/logistics_p01_hyp-5_10_0,2,10,5
logistics/10/logistics_p01_hyp-5_10_1,2,10,5
logistics/10/logistics_p01_hyp-5_10_2,2,10,5
logistics/10/logistics_p01_hyp-6_10_0,2,10,6
logistics/10/logistics_p01_hyp-6_10_1,2,10,6
logistics/10/logistics_p01_hyp-6_10_2,2,10,6
logistics/10/logistics_p01_hyp-7_10_0,2,10,7
logistics/10/logistics_p01_hyp-7_10_1,2,10,7
logistics/10/logistics_p01_hyp-7_10_2,2,10,7
logistics/10/logistics_p01_hyp-8_10_0,2,10,8
logistics/10/logistics_p01_hyp-8_10_1,2,10,8
logistics/10/logistics_p01_hyp-8_10_2,2,10,8
logistics/10/logistics_p01_hyp-9_10_0,2,10,9
logistics/10/logistics_p01_hyp-9_10_1,2,10,9
logistics/10/logistics_p01_hyp-9_10_2,2,10,9
logistics/10/logistics_p02_hyp-0_10_0,2,10,0
logistics/10/logistics_p02_hyp-0_10_1,2,10,0
logistics/10/logistics_p02_hyp-0_10_2,2,10,0
logistics/10/logistics_p02_hyp-1_10_0,2,10,1
logistics/10/logistics_p02_hyp-1_10_1,2,10,1
logistics/10/logistics_p02_hyp-1_10_2,2,10,1
logistics/10/logistics_p02_hyp-2_10_0,2,10,2
logistics/10/logistics_p02_hyp-2_10_1,2,10,2
logistics/10/logistics_p02_hyp-2_10_2,2,10,2
logistics/10/logistics_p02_hyp-3_10_0,2,10,3
logistics/10/logistics_p02_hyp-3_10_1,2,10,3
logistics/10/logistics_p02_hyp-3_10_2,2,10,3
logistics/10/logistics_p02_hyp-4_10_0,2,10,4
logistics/10/logistics_p02_hyp-4_10_1,2,10,4
logistics/10/logistics_p02_hyp-4_10_2,2,10,4
logistics/10/logistics_p02_hyp-5_10_0,2,10,5
logistics/10/logistics_p02_hyp-5_10_1,2,10,5
logistics/10/logistics_p02_hyp-5_10_2,2,10,5
logistics/10/logistics_p02_hyp-6_10_0,2,10,6
logistics/10/logistics_p02_hyp-6_10_1,2,10,6
logistics/10/logistics_p02_hyp-6_10_2,2,10,6
logistics/10/logistics_p02_hyp-7_10_0,2,10,7
logistics/10/logistics_p02_hyp-7_10_1,2,10,7
logistics/10/logistics_p02_hyp-7_10_2,2,10,7
logistics/10/logistics_p02_hyp-8_10_0,2,10,8
logistics/10/logistics_p02_hyp-8_10_1,2,10,8
logistics/10/logistics_p02_hyp-8_10_2,2,10,8
logistics/10/logistics_p02_hyp-9_10_0,2,10,9
logistics/10/logistics_p02_hyp-9_10_1,2,10,9
logistics/10/logistics_p02_hyp-9_10_2,2,10,9
logistics/10/logistics_p03_hyp-0_10_0,2,10,0
logistics/10/logistics_p03_hyp-0_10_1,2,10,0
logistics/10/logistics_p03_hyp-0_10_2,2,10,0
logistics/10/logistics_p03_hyp-1_10_0,2,10,1
logistics/10/logistics_p03_hyp-1_10_1,2,10,1
logistics/10/logistics_p03_hyp-1_10_2,2,10,1
logistics/10/logistics_p03_hyp-2_10_0,2,10,2
logistics/10/logistics_p03_hyp-2_10_1,2,10,2
logistics/10/logistics_p03_hyp-2_10_2,2,10,2
logistics/10/logistics_p03_hyp-3_10_0,2,10,3
logistics/10/logistics_p03_hyp-3_10_1,2,10,3
logistics/10/logistics_p03_hyp-3_10_2,2,10,3
logistics/10/logistics_p03_hyp-4_10_0,2,10,4
logistics/10/logistics_p03_hyp-4_10_1,2,10,4
logistics/10/logistics_p03_hyp-4_10_2,2,10,4
logistics/10/logistics_p03_hyp-5_10_0,2,10,5
logistics/10/logistics_p03_hyp-5_10_1,2,10,5
logistics/10/logistics_p03_hyp-5_10_2,2,10,5
logistics/10/logistics_p03_hyp-6_10_0,2,10,6
logistics/10/logistics_p03_hyp-6_10_1,2,10,6
logistics/10/logistics_p03_hyp-6_10_2,2,10,6
logistics/10/logistics_p03_hyp-7_10_0,2,10,7
logistics/10/logistics_p03_hyp-7_10_1,2,10,7
logistics/10/logistics_p03_hyp-7_10_2,2,10,7
logistics/10/logistics_p03_hyp-8_10_0,2,10,8
logistics/10/logistics_p03_hyp-8_10_1,2,10,8
logistics/10/logistics_p03_hyp-8_10_2,2,10,8
logistics/10/logistics_p03_hyp-9_10_0,2,10,9
logistics/10/logistics_p03_hyp-9_10_1,2,10,9
logistics/10/logistics_p03_hyp-9_10_2,2,10,9
logistics/10/logistics_p04_hyp-1_10_1,6,12,1
logistics/10/logistics_p04_hyp-1_10_2,6,12,1
logistics/10/logistics_p04_hyp-1_10_3,6,12,1
logistics/10/logistics_p04_hyp-2_10_1,6,12,4
logistics/10/logistics_p04_hyp-2_10_2,6,12,4
logistics/10/logistics_p04_hyp-2_10_3,6,12,4
logistics/10/logistics_p04_hyp-3_10_1,5,12,8
logistics/10/logistics_p04_hyp-3_10_2,5,12,8
logistics/10/logistics_p04_hyp-3_10_3,5,12,8
logistics/10/logistics_p04_hyp-4_10_1,5,12,10
logistics/10/logistics_p04_hyp-4_10_2,5,12,10
logistics/10/logistics_p04_hyp-4_10_3,5,12,10
logistics/10/logistics_p05_hyp-1_10_1,4,10,7
logistics/10/logistics_p05_hyp-1_10_2,4,10,7
logistics/10/logistics_p05_hyp-1_10_3,4,10,7
logistics/10/logistics_p05_hyp-2_10_1,4,10,6
logistics/10/logistics_p05_hyp-2_10_2,4,10,6
logistics/10/logistics_p05_hyp-2_10_3,4,10,6
logistics/10/logistics_p05_hyp-3_10_1,4,10,4
logistics/10/logistics_p05_hyp-3_10_2,4,10,4
logistics/10/logistics_p05_hyp-3_10_3,4,10,4
logistics/10/logistics_p05_hyp-4_10_1,4,10,3
logistics/10/logistics_p05_hyp-4_10_2,4,10,3
logistics/10/logistics_p05_hyp-4_10_3,4,10,3
logistics/10/logistics_p06_hyp-1_10_1,5,12,2
logistics/10/logistics_p06_hyp-1_10_2,5,12,2
logistics/10/logistics_p06_hyp-1_10_3,5,12,2
logistics/10/logistics_p06_hyp-2_10_1,5,12,4
logistics/10/logistics_p06_hyp-2_10_2,5,12,4
logistics/10/logistics_p06_hyp-2_10_3,5,12,4
logistics/10/logistics_p06_hyp-3_10_1,4,12,8
logistics/10/logistics_p06_hyp-3_10_2,4,12,8
logistics/10/logistics_p06_hyp-3_10_3,4,12,8
logistics/10/logistics_p06_hyp-4_10_1,4,12,10
logistics/10/logistics_p06_hyp-4_10_2,4,12,10
logistics/10/logistics_p06_hyp-4_10_3,4,12,10
logistics/10/logistics_p07_hyp-1_10_1,4,12,0
logistics/10/logistics_p07_hyp-1_10_2,4,12,0
logistics/10/logistics_p07_hyp-1_10_3,4,12,0
logistics/10/logistics_p07_hyp-2_10_1,5,12,3
logistics/10/logistics_p07_hyp-2_10_2,5,12,3
logistics/10/logistics_p07_hyp-2_10_3,5,12,3
logistics/10/logistics_p07_hyp-3_10_1,4,12,10
logistics/10/logistics_p07_hyp-3_10_2,4,12,10
logistics/10/logistics_p07_hyp-3_10_3,4,12,10
logistics/10/logistics_p07_hyp-4_10_1,5,12,7
logistics/10/logistics_p07_hyp-4_10_2,5,12,7
logistics/10/logistics_p07_hyp-4_10_3,5,12,7
logistics/100/logistics-aaai_p01_hyp-0_full,20,10,5
logistics/100/logistics-aaai_p01_hyp-1_full,20,10,6
logistics/100/logistics-aaai_p01_hyp-2_full,19,10,7
logistics/100/logistics-aaai_p01_hyp-3_full,20,10,8
logistics/100/logistics-aaai_p01_hyp-4_full,20,10,9
logistics/100/logistics-aaai_p02_hyp-0_full,19,10,5
logistics/100/logistics-aaai_p02_hyp-1_full,20,10,6
logistics/100/logistics-aaai_p02_hyp-2_full,18,10,7
logistics/100/logistics-aaai_p02_hyp-3_full,20,10,9
logistics/100/logistics-aaai_p02_hyp-4_full,19,10,8
logistics/100/logistics-aaai_p03_hyp-0_full,15,10,5
logistics/100/logistics-aaai_p03_hyp-1_full,14,10,1
logistics/100/logistics-aaai_p03_hyp-2_full,13,10,2
logistics/100/logistics-aaai_p03_hyp-3_full,19,10,3
logistics/100/logistics-aaai_p03_hyp-4_full,19,10,4
logistics/100/logistics_p01_hyp-0_full,19,10,0
logistics/100/logistics_p01_hyp-1_full,19,10,1
logistics/100/logistics_p01_hyp-2_full,19,10,2
logistics/100/logistics_p01_hyp-3_full,20,10,3
logistics/100/logistics_p01_hyp-4_full,18,10,4
logistics/100/logistics_p01_hyp-5_full,20,10,5
logistics/100/logistics_p01_hyp-6_full,20,10,6
logistics/100/logistics_p01_hyp-7_full,19,10,7
logistics/100/logistics_p01_hyp-8_full,20,10,8
logistics/100/logistics_p01_hyp-9_full,20,10,9
logistics/100/logistics_p02_hyp-0_full,19,10,0
logistics/100/logistics_p02_hyp-1_full,18,10,1
logistics/100/logistics_p02_hyp-2_full,20,10,2
logistics/100/logistics_p02_hyp-3_full,19,10,3
logistics/100/logistics_p02_hyp-4_full,20,10,4
logistics/100/logistics_p02_hyp-5_full,19,10,5
logistics/100/logistics_p02_hyp-6_full,20,10,6
logistics/100/logistics_p02_hyp-7_full,18,10,7
logistics/100/logistics_p02_hyp-8_full,19,10,8
logistics/100/logistics_p02_hyp-9_full,20,10,9
logistics/100/logistics_p03_hyp-0_full,19,10,0
logistics/100/logistics_p03_hyp-1_full,14,10,1
logistics/100/logistics_p03_hyp-2_full,13,10,2
logistics/100/logistics_p03_hyp-3_full,19,10,3
logistics/100/logistics_p03_hyp-4_full,19,10,4
logistics/100/logistics_p03_hyp-5_full,15,10,5
logistics/100/logistics_p03_hyp-6_full,18,10,6
logistics/100/logistics_p03_hyp-7_full,20,10,7
logistics/100/logistics_p03_hyp-8_full,20,10,8
logistics/100/logistics_p03_hyp-9_full,19,10,9
logistics/100/logistics_p04_hyp-1_full,53,12,1
logistics/100/logistics_p04_hyp-2_full,57,12,4
logistics/100/logistics_p04_hyp-3_full,42,12,8
logistics/100/logistics_p04_hyp-4_full,45,12,10
logistics/100/logistics_p05_hyp-1_full,34,10,7
logistics/100/logistics_p05_hyp-2_full,32,10,6
logistics/100/logistics_p05_hyp-3_full,31,10,4
logistics/100/logistics_p05_hyp-4_full,32,10,3
logistics/100/logistics_p06_hyp-1_full,45,12,2
logistics/100/logistics_p06_hyp-2_full,42,12,4
logistics/100/logistics_p06_hyp-3_full,38,12,8
logistics/100/logistics_p06_hyp-4_full,35,12,10
logistics/100/logistics_p07_hyp-1_full,38,12,0
logistics/100/logistics_p07_hyp-2_full,43,12,3
logistics/100/logistics_p07_hyp-3_full,40,12,10
logistics/100/logistics_p07_hyp-4_full,45,12,7
logistics/30/logistics-aaai_p01_hyp-0_30_0,6,10,4
logistics/30/logistics-aaai_p01_hyp-1_30_0,6,10,5
logistics/30/logistics-aaai_p01_hyp-2_30_0,6,10,7
logistics/30/logistics-aaai_p01_hyp-3_30_0,6,10,6
logistics/30/logistics-aaai_p01_hyp-4_30_0,6,10,8
logistics/30/logistics-aaai_p02_hyp-0_30_0,6,10,4
logistics/30/logistics-aaai_p02_hyp-1_30_0,6,10,5
logistics/30/logistics-aaai_p02_hyp-2_30_0,6,10,6
logistics/30/logistics-aaai_p02_hyp-3_30_0,6,10,7
logistics/30/logistics-aaai_p02_hyp-4_30_0,6,10,8
logistics/30/logistics-aaai_p03_hyp-0_30_0,6,10,6
logistics/30/logistics-aaai_p03_hyp-1_30_0,6,10,7
logistics/30/logistics-aaai_p03_hyp-2_30_0,5,10,5
logistics/30/logistics-aaai_p03_hyp-3_30_0,6,10,8
logistics/30/logistics-aaai_p03_hyp-4_30_0,6,10,4
logistics/30/logistics_p01_hyp-0_30_0,6,10,0
logistics/30/logistics_p01_hyp-0_30_1,6,10,0
logistics/30/logistics_p01_hyp-0_30_2,6,10,0
logistics/30/logistics_p01_hyp-1_30_0,6,10,1
logistics/30/logistics_p01_hyp-1_30_1,6,10,1
logistics/30/logistics_p01_hyp-1_30_2,6,10,1
logistics/30/logistics_p01_hyp-2_30_0,6,10,2
logistics/30/logistics_p01_hyp-2_30_1,6,10,2
logistics/30/logistics_p01_hyp-2_30_2,6,10,2
logistics/30/logistics_p01_hyp-3_30_0,6,10,3
logistics/30/logistics_p01_hyp-3_30_1,6,10,3
logistics/30/logistics_p01_hyp-3_30_2,6,10,3
logistics/30/logistics_p01_hyp-4_30_0,6,10,4
logistics/30/logistics_p01_hyp-4_30_1,6,10,4
logistics/30/logistics_p01_hyp-4_30_2,6,10,4
logistics/30/logistics_p01_hyp-5_30_0,6,10,5
logistics/30/logistics_p01_hyp-5_30_1,6,10,5
logistics/30/logistics_p01_hyp-5_30_2,6,10,5
logistics/30/logistics_p01_hyp-6_30_0,6,10,6
logistics/30/logistics_p01_hyp-6_30_1,6,10,6
logistics/30/logistics_p01_hyp-6_30_2,6,10,6
logistics/30/logistics_p01_hyp-7_30_0,6,10,7
logistics/30/logistics_p01_hyp-7_30_1,6,10,7
logistics/30/logistics_p01_hyp-7_30_2,6,10,7
logistics/30/logistics_p01_hyp-8_30_0,6,10,8
logistics/30/logistics_p01_hyp-8_30_1,6,10,8
logistics/30/logistics_p01_hyp-8_30_2,6,10,8
logistics/30/logistics_p01_hyp-9_30_0,6,10,9
logistics/30/logistics_p01_hyp-9_30_1,6,10,9
logistics/30/logistics_p01_hyp-9_30_2,6,10,9
logistics/30/logistics_p02_hyp-0_30_0,6,10,0
logistics/30/logistics_p02_hyp-0_30_1,6,10,0
logistics/30/logistics_p02_hyp-0_30_2,6,10,0
logistics/30/logistics_p02_hyp-1_30_0,6,10,1
logistics/30/logistics_p02_hyp-1_30_1,6,10,1
logistics/30/logistics_p02_hyp-1_30_2,6,10,1
logistics/30/logistics_p02_hyp-2_30_0,6,10,2
logistics/30/logistics_p02_hyp-2_30_1,6,10,2
logistics/30/logistics_p02_hyp-2_30_2,6,10,2
logistics/30/logistics_p02_hyp-3_30_0,6,10,3
logistics/30/logistics_p02_hyp-3_30_1,6,10,3
logistics/30/logistics_p02_hyp-3_30_2,6,10,3
logistics/30/logistics_p02_hyp-4_30_0,6,10,4
logistics/30/logistics_p02_hyp-4_30_1,6,10,4
logistics/30/logistics_p02_hyp-4_30_2,6,10,4
logistics/30/logistics_p02_hyp-5_30_0,6,10,5
logistics/30/logistics_p02_hyp-5_30_1,6,10,5
logistics/30/logistics_p02_hyp-5_30_2,6,10,5
logistics/30/logistics_p02_hyp-6_30_0,6,10,6
logistics/30/logistics_p02_hyp-6_30_1,6,10,6
logistics/30/logistics_p02_hyp-6_30_2,6,10,6
logistics/30/logistics_p02_hyp-7_30_0,6,10,7
logistics/30/logistics_p02_hyp-7_30_1,6,10,7
logistics/30/logistics_p02_hyp-7_30_2,6,10,7
logistics/30/logistics_p02_hyp-8_30_0,6,10,8
logistics/30/logistics_p02_hyp-8_30_1,6,10,8
logistics/30/logistics_p02_hyp-8_30_2,6,10,8
logistics/30/logistics_p02_hyp-9_30_0,6,10,9
logistics/30/logistics_p02_hyp-9_30_1,6,10,9
logistics/30/logistics_p02_hyp-9_30_2,6,10,9
logistics/30/logistics_p03_hyp-0_30_0,6,10,0
logistics/30/logistics_p03_hyp-0_30_1,6,10,0
logistics/30/logistics_p03_hyp-0_30_2,6,10,0
logistics/30/logistics_p03_hyp-1_30_0,5,10,1
logistics/30/logistics_p03_hyp-1_30_1,5,10,1
logistics/30/logistics_p03_hyp-1_30_2,5,10,1
logistics/30/logistics_p03_hyp-2_30_0,4,10,2
logistics/30/logistics_p03_hyp-2_30_1,4,10,2
logistics/30/logistics_p03_hyp-2_30_2,4,10,2
logistics/30/logistics_p03_hyp-3_30_0,6,10,3
logistics/30/logistics_p03_hyp-3_30_1,6,10,3
logistics/30/logistics_p03_hyp-3_30_2,6,10,3
logistics/30/logistics_p03_hyp-4_30_0,6,10,4
logistics/30/logistics_p03_hyp-4_30_1,6,10,4
logistics/30/logistics_p03_hyp-4_30_2,6,10,4
logistics/30/logistics_p03_hyp-5_30_0,5,10,5
logistics/30/logistics_p03_hyp-5_30_1,5,10,5
logistics/30/logistics_p03_hyp-5_30_2,5,10,5
logistics/30/logistics_p03_hyp-6_30_0,6,10,6
logistics/30/logistics_p03_hyp-6_30_1,6,10,6
logistics/30/logistics_p03_hyp-6_30_2,6,10,6
logistics/30/logistics_p03_hyp-7_30_0,6,10,7
logistics/30/logistics_p03_hyp-7_30_1,6,10,7
logistics/30/logistics_p03_hyp-7_30_2,6,10,7
logistics/30/logistics_p03_hyp-8_30_0,6,10,8
logistics/30/logistics_p03_hyp-8_30_1,6,10,8
logistics/30/logistics_p03_hyp-8_30_2,6,10,8
logistics/30/logistics_p03_hyp-9_30_0,6,10,9
logistics/30/logistics_p03_hyp-9_30_1,6,10,9
logistics/30/logistics_p03_hyp-9_30_2,6,10,9
logistics/30/logistics_p04_hyp-1_30_1,16,12,1
logistics/30/logistics_p04_hyp-1_30_2,16,12,1
logistics/30/logistics_p04_hyp-1_30_3,16,12,1
logistics/30/logistics_p04_hyp-2_30_1,18,12,4
logistics/30/logistics_p04_hyp-2_30_2,18,12,4
logistics/30/logistics_p04_hyp-2_30_3,18,12,4
logistics/30/logistics_p04_hyp-3_30_1,13,12,8
logistics/30/logistics_p04_hyp-3_30_2,13,12,8
logistics/30/logistics_p04_hyp-3_30_3,13,12,8
logistics/30/logistics_p04_hyp-4_30_1,14,12,10
logistics/30/logistics_p04_hyp-4_30_2,14,12,10
logistics/30/logistics_p04_hyp-4_30_3,14,12,10
logistics/30/logistics_p05_hyp-1_30_1,11,10,7
logistics/30/logistics_p05_hyp-1_30_2,11,10,7
logistics/30/logistics_p05_hyp-1_30_3,11,10,7
logistics/30/logistics_p05_hyp-2_30_1,10,10,6
logistics/30/logistics_p05_hyp-2_30_2,10,10,6
logistics/30/logistics_p05_hyp-2_30_3,10,10,6
logistics/30/logistics_p05_hyp-3_30_1,10,10,4
logistics/30/logistics_p05_hyp-3_30_2,10,10,4
logistics/30/logistics_p05_hyp-3_30_3,10,10,4
logistics/30/logistics_p05_hyp-4_30_1,10,10,3
logistics/30/logistics_p05_hyp-4_30_2,10,10,3
logistics/30/logistics_p05_hyp-4_30_3,10,10,3
logistics/30/logistics_p06_hyp-1_30_1,14,12,2
logistics/30/logistics_p06_hyp-1_30_2,14,12,2
logistics/30/logistics_p06_hyp-1_30_3,14,12,2
logistics/30/logistics_p06_hyp-2_30_1,13,12,4
logistics/30/logistics_p06_hyp-2_30_2,13,12,4
logistics/30/logistics_p06_hyp-2_30_3,13,12,4
logistics/30/logistics_p06_hyp-3_30_1,12,12,8
logistics/30/logistics_p06_hyp-3_30_2,12,12,8
logistics/30/logistics_p06_hyp-3_30_3,12,12,8
logistics/30/logistics_p06_hyp-4_30_1,11,12,10
logistics/30/logistics_p06_hyp-4_30_2,11,12,10
logistics/30/logistics_p06_hyp-4_30_3,11,12,10
logistics/30/logistics_p07_hyp-1_30_1,12,12,0
logistics/30/logistics_p07_hyp-1_30_2,12,12,0
logistics/30/logistics_p07_hyp-1_30_3,12,12,0
logistics/30/logistics_p07_hyp-2_30_1,13,12,3
logistics/30/logistics_p07_hyp-2_30_2,13,12,3
logistics/30/logistics_p07_hyp-2_30_3,13,12,3
logistics/30/logistics_p07_hyp-3_30_1,12,12,10
logistics/30/logistics_p07_hyp-3_30_2,12,12,10
logistics/30/logistics_p07_hyp-3_30_3,12,12,10
logistics/30/logistics_p07_hyp-4_30_1,14,12,7
logistics/30/logistics_p07_hyp-4_30_2,14,12,7
logistics/30/logistics_p07_hyp-4_30_3,14,12,7
logistics/50/logistics-aaai_p01_hyp-0_50_0,10,10,5
logistics/50/logistics-aaai_p01_hyp-1_50_0,10,10,6
